DATE,demand,price,ghi
1/28/13 14:00,8083.35,49.795,65
1/28/13 15:00,8211.635,49.82,105
1/28/13 16:00,8381.525,49.925,21
1/28/13 17:00,8378.065,49.81,125
1/28/13 18:00,8185.345,49.79,30
1/28/13 19:00,1672.0,49.795,0
1/28/13 20:00,7645.055,49.15,0
1/28/13 21:00,7471.885,49.525,0
1/28/13 22:00,1514.0,50.7,0
1/28/13 23:00,7338.005,49.61,0
1/29/13 0:00,7114.445,49.46,0
1/29/13 1:00,6653.54,48.405,0
1/29/13 2:00,6161.8,44.94,0
1/29/13 3:00,5990.945,44.85,0
1/29/13 4:00,6161.925,44.85,0
1/29/13 5:00,6795.205,48.415,8
1/29/13 6:00,1790.0,50.49,94
1/29/13 7:00,8583.935,49.915,235
1/29/13 8:00,9117.83,50.725,340
1/29/13 9:00,9467.445,51.575,516
1/29/13 10:00,9609.535,51.585,159
1/29/13 11:00,9656.575,51.53,995
1/29/13 12:00,9507.185,51.5,1011
1/29/13 13:00,1756.0,51.415,952
1/29/13 14:00,9407.085,50.735,687
1/29/13 15:00,1734.0,50.725,672
1/29/13 16:00,9471.45,50.385,470
1/29/13 17:00,9278.485,49.925,252
1/29/13 18:00,8846.7,49.735,58
1/29/13 19:00,8541.295,49.565,0
1/29/13 20:00,1820.0,50.045,0
1/29/13 21:00,8135.065,49.65,0
1/29/13 22:00,1458.0,52.515,0
1/29/13 23:00,7621.0,49.52,0
1/30/13 0:00,7262.11,50.67,0
1/30/13 1:00,6790.5,49.6,0
1/30/13 2:00,6316.8,47.545,0
1/30/13 3:00,6167.545,45.695,0
1/30/13 4:00,6324.415,46.665,0
1/30/13 5:00,6928.4,50.29,18
1/30/13 6:00,1795.0,50.395,184
1/30/13 7:00,8599.955,50.69,400
1/30/13 8:00,1679.0,50.865,613
1/30/13 9:00,9215.43,51.475,799
1/30/13 10:00,1754.0,51.45,928
1/30/13 11:00,9243.175,50.215,1001
1/30/13 12:00,9243.735,50.235,1009
1/30/13 13:00,9338.46,51.355,954
1/30/13 14:00,9357.2,51.49,837
1/30/13 15:00,1337.0,52.195,668
1/30/13 16:00,9486.795,51.535,460
1/30/13 17:00,9275.815,51.495,241
1/30/13 18:00,8904.195,50.32,53
1/30/13 19:00,8691.325,49.98,0
1/30/13 20:00,1818.0,50.36,0
1/30/13 21:00,8310.855,49.885,0
1/30/13 22:00,1074.0,50.565,0
1/30/13 23:00,7704.595,49.955,0
1/31/13 0:00,1403.0,49.685,0
1/31/13 1:00,6830.82,47.12,0
1/31/13 2:00,6425.58,45.355,0
1/31/13 3:00,6282.18,44.995,0
1/31/13 4:00,1945.0,46.425,0
1/31/13 5:00,1661.0,49.94,20
1/31/13 6:00,8000.26,50.95,190
1/31/13 7:00,1283.0,53.5,411
1/31/13 8:00,9221.58,54.8,627
1/31/13 9:00,9591.95,56.6,811
1/31/13 10:00,1094.0,55.105,947
1/31/13 11:00,9799.715,53.975,1019
1/31/13 12:00,9985.29,54.665,1024
1/31/13 13:00,10266.86,55.495,974
1/31/13 14:00,1766.0,65.14,852
1/31/13 15:00,10787.04,61.71,682
1/31/13 16:00,10912.375,69.67,477
1/31/13 17:00,10801.96,60.015,256
1/31/13 18:00,1627.0,57.77,58
1/31/13 19:00,1720.0,53.045,0
1/31/13 20:00,1754.0,52.675,0
1/31/13 21:00,9051.415,51.17,0
1/31/13 22:00,1843.0,51.24,0
1/31/13 23:00,1003.0,50.08,0
1/1/14 0:00,6840.01,49.72,0
1/1/14 1:00,6396.77,46.09,0
1/1/14 2:00,5870.89,38.83,0
1/1/14 3:00,1352.0,41.39,0
1/1/14 4:00,5547.46,41.07,0
1/1/14 5:00,5504.645,42.04,81
1/1/14 6:00,5656.91,42.05,277
1/1/14 7:00,1594.0,42.065,495
1/1/14 8:00,6419.41,46.15,701
1/1/14 9:00,1257.0,49.65,873
1/1/14 10:00,6971.8,47.55,1010
1/1/14 11:00,1886.0,48.015,956
1/1/14 12:00,7306.435,49.63,677
1/1/14 13:00,7423.54,49.625,587
1/1/14 14:00,7534.55,49.695,279
1/1/14 15:00,7584.495,49.75,283
1/1/14 16:00,7655.455,49.75,147
1/1/14 17:00,7740.21,50.41,112
1/1/14 18:00,7620.55,50.07,31
1/1/14 19:00,7551.12,49.75,0
1/1/14 20:00,7550.47,49.795,0
1/1/14 21:00,7323.72,49.74,0
1/1/14 22:00,7166.95,49.69,0
1/1/14 23:00,6895.435,49.665,0
1/2/14 0:00,6565.535,48.935,0
1/2/14 1:00,1351.0,43.625,0
1/2/14 2:00,5703.705,42.04,0
1/2/14 3:00,1397.0,41.97,0
1/2/14 4:00,5770.94,41.91,0
1/2/14 5:00,6060.49,45.49,32
1/2/14 6:00,6581.055,49.62,276
1/2/14 7:00,7274.855,49.755,228
1/2/14 8:00,1670.0,49.76,539
1/2/14 9:00,1594.0,50.595,574
1/2/14 10:00,8960.53,51.53,340
1/2/14 11:00,9249.6,51.535,622
1/2/14 12:00,9554.38,52.675,217
1/2/14 13:00,9778.245,53.31,134
1/2/14 14:00,9793.025,53.82,240
1/2/14 15:00,9697.315,53.91,112
1/2/14 16:00,9541.91,53.725,132
1/2/14 17:00,9323.34,53.155,181
1/2/14 18:00,8928.83,52.355,49
1/2/14 19:00,8651.07,51.51,0
1/2/14 20:00,1544.0,51.425,0
1/2/14 21:00,8094.905,51.145,0
1/2/14 22:00,7807.375,50.18,0
1/2/14 23:00,7506.265,50.05,0
1/3/14 0:00,1691.0,50.345,0
1/3/14 1:00,6625.215,49.375,0
1/3/14 2:00,1221.0,47.615,0
1/3/14 3:00,6060.38,47.205,0
1/3/14 4:00,6136.3,47.605,0
1/3/14 5:00,6383.615,49.275,38
1/3/14 6:00,1693.0,49.71,10
1/3/14 7:00,1436.0,49.825,207
1/3/14 8:00,8078.88,49.84,211
1/3/14 9:00,8305.555,51.62,453
1/3/14 10:00,1991.0,51.41,705
1/3/14 11:00,1133.0,51.52,762
1/3/14 12:00,1847.0,52.64,1007
1/3/14 13:00,1337.0,53.465,742
1/3/14 14:00,9143.69,54.75,824
1/3/14 15:00,9441.645,54.905,649
1/3/14 16:00,9555.665,55.345,450
1/3/14 17:00,1936.0,54.115,241
1/3/14 18:00,9035.96,53.18,61
1/3/14 19:00,8804.63,52.775,0
1/3/14 20:00,1608.0,53.09,0
1/3/14 21:00,1021.0,51.79,0
1/3/14 22:00,8194.595,51.475,0
1/3/14 23:00,7823.13,51.39,0
1/4/14 0:00,7341.215,51.03,0
1/4/14 1:00,1810.0,49.115,0
1/4/14 2:00,1627.0,46.01,0
1/4/14 3:00,6057.22,46.61,0
1/4/14 4:00,5976.795,46.33,0
1/4/14 5:00,1181.0,47.075,69
1/4/14 6:00,6305.675,49.17,259
1/4/14 7:00,6863.19,49.73,478
1/4/14 8:00,7416.615,50.97,689
1/4/14 9:00,7713.2,51.69,873
1/4/14 10:00,7765.02,51.55,1019
1/4/14 11:00,7800.615,51.72,1088
1/4/14 12:00,1113.0,51.32,1086
1/4/14 13:00,1308.0,51.665,1023
1/4/14 14:00,1013.0,52.81,893
1/4/14 15:00,8051.005,53.235,714
1/4/14 16:00,1563.0,53.32,501
1/4/14 17:00,1155.0,50.905,276
1/4/14 18:00,7924.82,55.6,75
1/4/14 19:00,1341.0,51.54,0
1/4/14 20:00,7765.97,52.35,0
1/4/14 21:00,1675.0,50.915,0
1/4/14 22:00,7378.475,50.3,0
1/4/14 23:00,7024.595,49.865,0
1/5/14 0:00,6674.265,49.855,0
1/5/14 1:00,6259.99,48.425,0
1/5/14 2:00,5913.97,45.82,0
1/5/14 3:00,5801.67,45.9,0
1/5/14 4:00,5756.725,45.665,0
1/5/14 5:00,5807.23,45.755,77
1/5/14 6:00,6021.595,45.455,278
1/5/14 7:00,6497.87,48.755,503
1/5/14 8:00,7002.62,49.785,710
1/5/14 9:00,1615.0,50.08,883
1/5/14 10:00,7523.41,49.84,998
1/5/14 11:00,7541.125,49.67,1054
1/5/14 12:00,7650.26,50.045,1041
1/5/14 13:00,7740.835,49.835,978
1/5/14 14:00,1925.0,51.475,845
1/5/14 15:00,8162.735,51.98,657
1/5/14 16:00,8305.955,52.27,447
1/5/14 17:00,8452.73,53.265,234
1/5/14 18:00,8372.69,52.695,56
1/5/14 19:00,1224.0,51.955,0
1/5/14 20:00,1681.0,51.98,0
1/5/14 21:00,7852.265,50.625,0
1/5/14 22:00,7457.8,49.615,0
1/5/14 23:00,1812.0,49.27,0
1/6/14 0:00,6655.195,49.535,0
1/6/14 1:00,6249.735,46.71,0
1/6/14 2:00,1568.0,42.01,0
1/6/14 3:00,5849.68,43.555,0
1/6/14 4:00,5965.745,44.83,0
1/6/14 5:00,6339.16,49.06,83
1/6/14 6:00,6985.67,49.815,297
1/6/14 7:00,1222.0,50.33,534
1/6/14 8:00,1244.0,51.445,755
1/6/14 9:00,8483.72,51.345,940
1/6/14 10:00,8525.99,51.945,1068
1/6/14 11:00,8598.265,52.065,1126
1/6/14 12:00,8742.41,51.995,1120
1/6/14 13:00,8871.545,51.96,1043
1/6/14 14:00,9020.6,52.41,910
1/6/14 15:00,1090.0,53.55,726
1/6/14 16:00,9233.61,52.77,516
1/6/14 17:00,9053.11,52.005,287
1/6/14 18:00,1170.0,50.915,80
1/6/14 19:00,8299.51,49.755,0
1/6/14 20:00,1221.0,49.78,0
1/6/14 21:00,7969.665,49.73,0
1/6/14 22:00,7716.615,49.91,0
1/6/14 23:00,7399.045,49.77,0
1/7/14 0:00,7008.57,50.04,0
1/7/14 1:00,6571.695,48.665,0
1/7/14 2:00,6113.13,42.92,0
1/7/14 3:00,6005.16,42.05,0
1/7/14 4:00,1747.0,43.535,0
1/7/14 5:00,6555.35,48.14,11
1/7/14 6:00,1930.0,49.655,43
1/7/14 7:00,1563.0,50.035,476
1/7/14 8:00,1956.0,49.79,361
1/7/14 9:00,1018.0,49.735,169
1/7/14 10:00,8270.62,49.835,338
1/7/14 11:00,1216.0,49.76,225
1/7/14 12:00,8132.57,49.76,265
1/7/14 13:00,8174.69,49.76,408
1/7/14 14:00,8140.08,49.76,658
1/7/14 15:00,8140.345,49.765,346
1/7/14 16:00,1420.0,49.76,135
1/7/14 17:00,8027.39,49.735,108
1/7/14 18:00,7829.755,49.58,27
1/7/14 19:00,7675.57,49.68,0
1/7/14 20:00,7574.17,48.975,0
1/7/14 21:00,7352.175,46.62,0
1/7/14 22:00,7222.825,47.205,0
1/7/14 23:00,1371.0,48.1,0
1/8/14 0:00,6761.345,45.625,0
1/8/14 1:00,1658.0,44.65,0
1/8/14 2:00,1210.0,42.26,0
1/8/14 3:00,1472.0,42.04,0
1/8/14 4:00,5929.82,42.04,0
1/8/14 5:00,6325.025,46.92,5
1/8/14 6:00,6936.98,49.73,18
1/8/14 7:00,1544.0,49.71,72
1/8/14 8:00,7897.1,49.795,172
1/8/14 9:00,8131.41,49.755,442
1/8/14 10:00,8191.96,49.755,758
1/8/14 11:00,1048.0,49.76,355
1/8/14 12:00,8183.595,49.76,663
1/8/14 13:00,8189.42,49.76,371
1/8/14 14:00,8148.745,49.76,275
1/8/14 15:00,8111.06,49.775,181
1/8/14 16:00,8149.08,49.76,494
1/8/14 17:00,8077.495,49.755,92
1/8/14 18:00,1121.0,49.725,23
1/8/14 19:00,1904.0,49.73,0
1/8/14 20:00,1721.0,49.535,0
1/8/14 21:00,7417.225,48.165,0
1/8/14 22:00,7337.555,47.56,0
1/8/14 23:00,7148.59,49.28,0
1/9/14 0:00,1351.0,48.885,0
1/9/14 1:00,1422.0,46.615,0
1/9/14 2:00,1734.0,42.06,0
1/9/14 3:00,5820.785,42.04,0
1/9/14 4:00,5988.49,42.55,0
1/9/14 5:00,6418.855,48.365,70
1/9/14 6:00,7012.11,49.71,203
1/9/14 7:00,7657.08,49.785,289
1/9/14 8:00,8080.41,50.18,344
1/9/14 9:00,8319.82,51.205,511
1/9/14 10:00,1227.0,53.29,512
1/9/14 11:00,8344.565,52.385,611
1/9/14 12:00,8276.785,50.51,611
1/9/14 13:00,1015.0,53.21,645
1/9/14 14:00,8200.635,53.605,454
1/9/14 15:00,1911.0,53.645,564
1/9/14 16:00,1637.0,53.845,363
1/9/14 17:00,8241.26,52.73,229
1/9/14 18:00,8073.64,51.99,64
1/9/14 19:00,7953.085,49.775,0
1/9/14 20:00,7854.84,49.74,0
1/9/14 21:00,1000.0,49.59,0
1/9/14 22:00,1134.0,49.245,0
1/9/14 23:00,1219.0,49.785,0
1/10/14 0:00,1370.0,49.58,0
1/10/14 1:00,6513.085,48.0,0
1/10/14 2:00,6086.795,43.91,0
1/10/14 3:00,5958.64,42.165,0
1/10/14 4:00,1755.0,42.435,0
1/10/14 5:00,6502.4,47.97,38
1/10/14 6:00,7138.5,49.75,157
1/10/14 7:00,7804.42,50.75,468
1/10/14 8:00,1615.0,53.94,675
1/10/14 9:00,8555.875,53.66,848
1/10/14 10:00,8593.84,53.67,825
1/10/14 11:00,8706.62,53.865,850
1/10/14 12:00,1623.0,53.69,946
1/10/14 13:00,8825.705,54.415,568
1/10/14 14:00,8904.34,55.485,850
1/10/14 15:00,8918.44,55.64,682
1/10/14 16:00,8937.28,55.455,482
1/10/14 17:00,8634.29,54.04,268
1/10/14 18:00,1774.0,53.465,75
1/10/14 19:00,8142.23,53.865,0
1/10/14 20:00,8157.345,53.29,0
1/10/14 21:00,7933.73,50.305,0
1/10/14 22:00,1684.0,54.785,0
1/10/14 23:00,7615.78,50.09,0
1/11/14 0:00,1475.0,49.64,0
1/11/14 1:00,6654.525,48.085,0
1/11/14 2:00,1788.0,45.785,0
1/11/14 3:00,5980.39,44.635,0
1/11/14 4:00,1067.0,45.54,0
1/11/14 5:00,6089.685,47.04,60
1/11/14 6:00,6393.405,45.845,250
1/11/14 7:00,1695.0,48.975,469
1/11/14 8:00,1030.0,49.755,679
1/11/14 9:00,7935.56,49.785,858
1/11/14 10:00,1774.0,49.77,993
1/11/14 11:00,8326.115,49.795,1062
1/11/14 12:00,1951.0,50.375,1065
1/11/14 13:00,1624.0,51.365,1002
1/11/14 14:00,1249.0,53.255,877
1/11/14 15:00,9209.08,54.2,703
1/11/14 16:00,1289.0,54.155,494
1/11/14 17:00,1933.0,54.525,272
1/11/14 18:00,8814.215,52.24,75
1/11/14 19:00,1496.0,49.8,0
1/11/14 20:00,1611.0,49.76,0
1/11/14 21:00,8098.325,49.74,0
1/11/14 22:00,7789.145,49.59,0
1/11/14 23:00,7293.235,49.62,0
1/12/14 0:00,6901.23,49.265,0
1/12/14 1:00,6485.225,45.005,0
1/12/14 2:00,6109.255,43.62,0
1/12/14 3:00,5971.815,43.095,0
1/12/14 4:00,5980.845,42.2,0
1/12/14 5:00,6059.565,43.3,58
1/12/14 6:00,1266.0,43.715,248
1/12/14 7:00,6785.71,49.15,466
1/12/14 8:00,1078.0,49.615,673
1/12/14 9:00,7763.71,49.755,848
1/12/14 10:00,1372.0,49.78,968
1/12/14 11:00,8259.685,49.795,1035
1/12/14 12:00,8489.575,49.76,1037
1/12/14 13:00,1483.0,50.67,987
1/12/14 14:00,1272.0,53.19,866
1/12/14 15:00,1941.0,53.305,697
1/12/14 16:00,1534.0,53.215,490
1/12/14 17:00,1459.0,53.69,271
1/12/14 18:00,8507.34,53.64,75
1/12/14 19:00,8303.745,52.54,0
1/12/14 20:00,8265.025,50.65,0
1/12/14 21:00,7928.245,49.765,0
1/12/14 22:00,7558.14,49.575,0
1/12/14 23:00,7128.995,49.725,0
1/13/14 0:00,6791.355,49.41,0
1/13/14 1:00,6405.26,47.01,0
1/13/14 2:00,6103.545,42.35,0
1/13/14 3:00,6021.6,42.235,0
1/13/14 4:00,6180.33,42.975,0
1/13/14 5:00,1352.0,49.55,62
1/13/14 6:00,1483.0,49.575,262
1/13/14 7:00,8297.455,51.825,488
1/13/14 8:00,8825.475,53.755,702
1/13/14 9:00,1223.0,54.845,883
1/13/14 10:00,9204.02,55.135,1017
1/13/14 11:00,9242.155,55.35,1086
1/13/14 12:00,9386.3,58.62,1090
1/13/14 13:00,9615.815,60.67,1028
1/13/14 14:00,9755.805,62.03,908
1/13/14 15:00,9890.125,62.26,732
1/13/14 16:00,9936.0,77.62,519
1/13/14 17:00,9770.555,60.185,291
1/13/14 18:00,9329.42,58.43,83
1/13/14 19:00,8931.775,53.945,0
1/13/14 20:00,1104.0,54.515,0
1/13/14 21:00,8408.735,52.33,0
1/13/14 22:00,1494.0,50.09,0
1/13/14 23:00,7682.23,49.83,0
1/14/14 0:00,7301.99,49.545,0
1/14/14 1:00,1340.0,47.38,0
1/14/14 2:00,6322.53,45.325,0
1/14/14 3:00,6244.54,43.22,0
1/14/14 4:00,6436.955,46.765,0
1/14/14 5:00,6845.43,49.2,59
1/14/14 6:00,7566.46,50.54,256
1/14/14 7:00,1226.0,53.785,483
1/14/14 8:00,8910.785,54.34,697
1/14/14 9:00,9312.07,56.09,877
1/14/14 10:00,9517.035,58.03,1007
1/14/14 11:00,9735.245,65.25,1078
1/14/14 12:00,1902.0,67.6,1082
1/14/14 13:00,1352.0,63.73,1026
1/14/14 14:00,10496.085,70.575,903
1/14/14 15:00,10644.28,60.055,728
1/14/14 16:00,1164.0,74.07,518
1/14/14 17:00,1444.0,64.535,291
1/14/14 18:00,1872.0,54.335,83
1/14/14 19:00,9713.48,54.14,0
1/14/14 20:00,1851.0,55.84,0
1/14/14 21:00,1151.0,55.315,0
1/14/14 22:00,8603.28,63.35,0
1/14/14 23:00,8128.64,54.23,0
1/15/14 0:00,7671.47,57.76,0
1/15/14 1:00,7151.325,54.56,0
1/15/14 2:00,6646.33,49.695,0
1/15/14 3:00,1177.0,49.76,0
1/15/14 4:00,6656.71,50.885,0
1/15/14 5:00,7102.7,54.56,57
1/15/14 6:00,7931.76,58.715,254
1/15/14 7:00,1442.0,56.065,479
1/15/14 8:00,9255.45,65.44,695
1/15/14 9:00,1122.0,74.92,876
1/15/14 10:00,10267.955,68.015,1011
1/15/14 11:00,10455.745,60.96,1084
1/15/14 12:00,10832.815,63.53,1089
1/15/14 13:00,11200.875,63.555,1029
1/15/14 14:00,11476.625,65.24,904
1/15/14 15:00,11704.34,81.26,730
1/15/14 16:00,11779.8,124.05,518
1/15/14 17:00,1995.0,157.93,289
1/15/14 18:00,11017.37,89.285,80
1/15/14 19:00,10407.405,58.435,0
1/15/14 20:00,1813.0,61.43,0
1/15/14 21:00,1971.0,55.03,0
1/15/14 22:00,8917.62,58.85,0
1/15/14 23:00,8353.475,54.68,0
1/16/14 0:00,7773.275,54.455,0
1/16/14 1:00,7201.665,50.89,0
1/16/14 2:00,6777.455,49.745,0
1/16/14 3:00,6641.59,49.745,0
1/16/14 4:00,6755.32,49.84,0
1/16/14 5:00,7220.135,53.305,54
1/16/14 6:00,8010.075,55.2,250
1/16/14 7:00,8915.315,56.83,476
1/16/14 8:00,1290.0,63.085,691
1/16/14 9:00,10154.425,83.215,874
1/16/14 10:00,10509.695,127.39,1006
1/16/14 11:00,1996.0,184.23,1081
1/16/14 12:00,11141.785,120.855,1087
1/16/14 13:00,1204.0,104.36,1026
1/16/14 14:00,1759.0,148.86,906
1/16/14 15:00,1350.0,266.965,731
1/16/14 16:00,11815.125,85.33,521
1/16/14 17:00,11594.52,92.105,292
1/16/14 18:00,11114.14,61.85,82
1/16/14 19:00,10498.95,75.68,0
1/16/14 20:00,10171.235,66.945,0
1/16/14 21:00,1076.0,56.725,0
1/16/14 22:00,8906.99,53.345,0
1/16/14 23:00,1200.0,54.86,0
1/17/14 0:00,1715.0,51.57,0
1/17/14 1:00,7206.325,49.09,0
1/17/14 2:00,6745.19,47.285,0
1/17/14 3:00,6606.435,46.65,0
1/17/14 4:00,1940.0,47.525,0
1/17/14 5:00,7174.32,49.56,52
1/17/14 6:00,7954.855,50.915,250
1/17/14 7:00,1296.0,54.03,480
1/17/14 8:00,9551.205,57.92,698
1/17/14 9:00,9993.815,58.725,884
1/17/14 10:00,1602.0,69.66,1017
1/17/14 11:00,10700.7,75.775,1088
1/17/14 12:00,10962.845,89.07,1093
1/17/14 13:00,11181.14,76.7,1030
1/17/14 14:00,11454.915,87.77,905
1/17/14 15:00,11555.51,86.54,732
1/17/14 16:00,1296.0,70.74,520
1/17/14 17:00,1069.0,58.98,292
1/17/14 18:00,1753.0,64.16,81
1/17/14 19:00,9899.16,51.875,0
1/17/14 20:00,9614.24,49.975,0
1/17/14 21:00,9176.36,51.345,0
1/17/14 22:00,8740.07,51.74,0
1/17/14 23:00,8207.97,51.415,0
1/18/14 0:00,7703.88,50.525,0
1/18/14 1:00,1408.0,45.05,0
1/18/14 2:00,6568.97,42.32,0
1/18/14 3:00,1971.0,41.95,0
1/18/14 4:00,6396.775,42.36,0
1/18/14 5:00,6528.985,43.355,52
1/18/14 6:00,6830.64,47.08,251
1/18/14 7:00,7515.545,49.85,481
1/18/14 8:00,8178.82,53.11,701
1/18/14 9:00,8582.88,53.595,886
1/18/14 10:00,8933.325,53.535,1020
1/18/14 11:00,1738.0,52.615,1092
1/18/14 12:00,9690.155,53.98,1098
1/18/14 13:00,1142.0,55.335,1036
1/18/14 14:00,10346.28,55.13,913
1/18/14 15:00,1468.0,54.79,737
1/18/14 16:00,1727.0,54.27,523
1/18/14 17:00,10191.035,55.33,291
1/18/14 18:00,9837.93,53.99,80
1/18/14 19:00,9407.765,53.635,0
1/18/14 20:00,9175.87,53.62,0
1/18/14 21:00,8748.185,52.57,0
1/18/14 22:00,8282.27,50.74,0
1/18/14 23:00,7730.07,50.885,0
1/19/14 0:00,7171.39,48.69,0
1/19/14 1:00,6729.865,43.33,0
1/19/14 2:00,1367.0,42.465,0
1/19/14 3:00,6211.21,41.93,0
1/19/14 4:00,6152.74,42.04,0
1/19/14 5:00,6168.175,42.04,43
1/19/14 6:00,6386.515,43.08,230
1/19/14 7:00,6945.925,45.945,448
1/19/14 8:00,7485.95,49.585,654
1/19/14 9:00,1588.0,49.75,558
1/19/14 10:00,1537.0,49.895,951
1/19/14 11:00,8460.575,50.205,1015
1/19/14 12:00,1193.0,51.485,1010
1/19/14 13:00,8809.205,53.635,947
1/19/14 14:00,1780.0,53.64,824
1/19/14 15:00,9091.875,53.57,656
1/19/14 16:00,1223.0,54.32,454
1/19/14 17:00,1673.0,53.655,243
1/19/14 18:00,8700.215,53.38,60
1/19/14 19:00,8517.74,53.185,0
1/19/14 20:00,1571.0,52.72,0
1/19/14 21:00,8152.575,51.315,0
1/19/14 22:00,7777.925,49.785,0
1/19/14 23:00,7367.765,50.04,0
1/20/14 0:00,7021.835,49.19,0
1/20/14 1:00,1613.0,42.575,0
1/20/14 2:00,6343.54,42.31,0
1/20/14 3:00,6273.92,42.095,0
1/20/14 4:00,1527.0,42.835,0
1/20/14 5:00,7035.985,48.06,36
1/20/14 6:00,7865.31,51.31,210
1/20/14 7:00,8742.81,52.975,425
1/20/14 8:00,1670.0,53.875,473
1/20/14 9:00,1927.0,54.58,93
1/20/14 10:00,1299.0,55.37,935
1/20/14 11:00,9980.375,55.545,1004
1/20/14 12:00,9988.64,54.585,1008
1/20/14 13:00,10021.55,55.09,924
1/20/14 14:00,10047.33,54.26,800
1/20/14 15:00,9971.495,54.495,630
1/20/14 16:00,9885.89,53.805,107
1/20/14 17:00,1570.0,52.79,224
1/20/14 18:00,1255.0,50.905,48
1/20/14 19:00,8931.025,50.255,0
1/20/14 20:00,8726.53,51.815,0
1/20/14 21:00,8337.71,50.605,0
1/20/14 22:00,1317.0,49.67,0
1/20/14 23:00,7726.23,49.675,0
1/21/14 0:00,7368.93,49.6,0
1/21/14 1:00,1736.0,46.6,0
1/21/14 2:00,6495.365,42.855,0
1/21/14 3:00,6399.545,43.2,0
1/21/14 4:00,1161.0,45.865,0
1/21/14 5:00,7170.46,49.84,33
1/21/14 6:00,7977.32,50.67,208
1/21/14 7:00,8733.57,52.245,424
1/21/14 8:00,1464.0,50.67,634
1/21/14 9:00,1120.0,49.65,815
1/21/14 10:00,9570.775,52.495,946
1/21/14 11:00,9583.005,52.51,1018
1/21/14 12:00,9587.755,52.105,1023
1/21/14 13:00,1453.0,52.315,973
1/21/14 14:00,9739.67,53.165,849
1/21/14 15:00,9798.195,51.79,677
1/21/14 16:00,1126.0,52.76,473
1/21/14 17:00,9578.02,49.49,254
1/21/14 18:00,9155.01,49.785,5
1/21/14 19:00,1462.0,51.185,0
1/21/14 20:00,8872.81,51.795,0
1/21/14 21:00,1783.0,49.97,0
1/21/14 22:00,8220.16,51.79,0
1/21/14 23:00,7859.335,50.2,0
1/22/14 0:00,1047.0,50.025,0
1/22/14 1:00,6966.305,49.065,0
1/22/14 2:00,6451.945,43.29,0
1/22/14 3:00,1062.0,44.45,0
1/22/14 4:00,6513.58,46.33,0
1/22/14 5:00,7071.87,49.05,3
1/22/14 6:00,7799.52,50.245,212
1/22/14 7:00,8534.305,53.405,428
1/22/14 8:00,9009.425,53.585,54
1/22/14 9:00,9272.33,53.465,815
1/22/14 10:00,9295.695,53.92,105
1/22/14 11:00,9195.925,51.935,349
1/22/14 12:00,9169.78,51.945,1028
1/22/14 13:00,9195.305,53.19,969
1/22/14 14:00,9156.385,52.925,852
1/22/14 15:00,1005.0,50.765,683
1/22/14 16:00,8954.105,50.01,476
1/22/14 17:00,8758.34,49.39,259
1/22/14 18:00,8525.6,51.395,66
1/22/14 19:00,1645.0,49.925,0
1/22/14 20:00,8338.34,50.235,0
1/22/14 21:00,1116.0,49.715,0
1/22/14 22:00,7808.27,49.79,0
1/22/14 23:00,1569.0,47.39,0
1/23/14 0:00,1166.0,48.785,0
1/23/14 1:00,1001.0,43.43,0
1/23/14 2:00,6267.84,42.04,0
1/23/14 3:00,1873.0,42.06,0
1/23/14 4:00,6338.53,44.805,0
1/23/14 5:00,6856.515,48.36,5
1/23/14 6:00,1501.0,51.02,27
1/23/14 7:00,8404.035,53.59,221
1/23/14 8:00,8829.9,54.17,424
1/23/14 9:00,9067.42,53.785,830
1/23/14 10:00,1440.0,53.29,645
1/23/14 11:00,1556.0,54.25,648
1/23/14 12:00,1966.0,56.13,585
1/23/14 13:00,1606.0,52.985,563
1/23/14 14:00,1486.0,51.33,538
1/23/14 15:00,1871.0,50.575,499
1/23/14 16:00,9070.575,51.655,475
1/23/14 17:00,8962.93,51.135,178
1/23/14 18:00,8693.64,50.33,41
1/23/14 19:00,1315.0,54.125,0
1/23/14 20:00,8583.69,53.385,0
1/23/14 21:00,8209.75,50.535,0
1/23/14 22:00,7975.955,50.09,0
1/23/14 23:00,1531.0,51.14,0
1/24/14 0:00,1528.0,50.91,0
1/24/14 1:00,6869.41,46.505,0
1/24/14 2:00,6445.79,43.535,0
1/24/14 3:00,6333.26,44.66,0
1/24/14 4:00,6485.92,45.865,0
1/24/14 5:00,6998.43,53.025,33
1/24/14 6:00,7728.96,52.525,120
1/24/14 7:00,8479.35,51.425,244
1/24/14 8:00,1039.0,52.23,370
1/24/14 9:00,1792.0,50.27,493
1/24/14 10:00,1072.0,50.06,410
1/24/14 11:00,9252.595,50.0,523
1/24/14 12:00,9229.86,50.095,639
1/24/14 13:00,9236.885,50.315,576
1/24/14 14:00,9163.815,49.76,316
1/24/14 15:00,1004.0,49.875,252
1/24/14 16:00,9050.3,49.955,185
1/24/14 17:00,8805.1,49.315,82
1/24/14 18:00,8539.6,49.855,22
1/24/14 19:00,1956.0,50.61,0
1/24/14 20:00,8388.965,50.38,0
1/24/14 21:00,8096.58,49.75,0
1/24/14 22:00,7889.225,49.755,0
1/24/14 23:00,7602.39,49.79,0
1/25/14 0:00,7235.025,49.705,0
1/25/14 1:00,6721.135,44.81,0
1/25/14 2:00,6227.25,42.395,0
1/25/14 3:00,6009.385,42.095,0
1/25/14 4:00,1076.0,40.65,0
